MLCOU	https://www.morningstar.com/stocks/xpar/mlcou/valuation
COUR	https://www.morningstar.com/stocks/xpar/cour/valuation
COV	https://www.morningstar.com/stocks/xpar/cov/valuation
COVH	https://www.morningstar.com/stocks/xpar/covh/valuation


CRAYN	https://www.morningstar.com/stocks/xosl/crayn/valuation
CRAP	https://www.morningstar.com/stocks/xpar/crap/valuation
CRAV	https://www.morningstar.com/stocks/xpar/crav/valuation
CRBP2	https://www.morningstar.com/stocks/xpar/crbp2/valuation
CIV	https://www.morningstar.com/stocks/xpar/civ/valuation
CRLA	https://www.morningstar.com/stocks/xpar/crla/valuation
CRLO	https://www.morningstar.com/stocks/xpar/crlo/valuation
CMO	https://www.morningstar.com/stocks/xpar/cmo/valuation
CNF	https://www.morningstar.com/stocks/xpar/cnf/valuation
CCN	https://www.morningstar.com/stocks/xpar/ccn/valuation
CAF	https://www.morningstar.com/stocks/xpar/caf/valuation
CRSU	https://www.morningstar.com/stocks/xpar/crsu/valuation
CRTO	https://www.morningstar.com/stocks/xpar/crto/valuation


ACA	https://www.morningstar.com/stocks/xpar/aca/valuation
OPTI	https://www.morningstar.com/stocks/xbru/opti/valuation
DD8A	https://www.morningstar.com/stocks/xdub/dd8a/valuation
DD8B	https://www.morningstar.com/stocks/xdub/dd8b/valuation
CRG	https://www.morningstar.com/stocks/xdub/crg/valuation
ALCJ	https://www.morningstar.com/stocks/xpar/alcj/valuation
CROS	https://www.morningstar.com/stocks/xpar/cros/valuation
CPA1	https://www.morningstar.com/stocks/xams/cpa1/valuation
CPA1W	https://www.morningstar.com/stocks/xams/cpa1w/valuation

SX	https://www.morningstar.com/stocks/xpar/sx/valuation
CSAM	https://www.morningstar.com/stocks/xosl/csam/valuation
CTAC	https://www.morningstar.com/stocks/xams/ctac/valuation
CTCA1	https://www.morningstar.com/stocks/xams/ctca1/valuation
CTCT1	https://www.morningstar.com/stocks/xams/ctct1/valuation
CTCW1	https://www.morningstar.com/stocks/xams/ctcw1/valuation
CTPNV	https://www.morningstar.com/stocks/xams/ctpnv/valuation
CTT	https://www.morningstar.com/stocks/xlis/ctt/valuation
CLEX	https://www.morningstar.com/stocks/xbru/clex/valuation

ALCYB	https://www.morningstar.com/stocks/xpar/alcyb/valuation
CYBBT	https://www.morningstar.com/stocks/xpar/cybbt/valuation
CYBK1	https://www.morningstar.com/stocks/xpar/cybk1/valuation
CYBKA	https://www.morningstar.com/stocks/xpar/cybka/valuation
CYBKB	https://www.morningstar.com/stocks/xpar/cybkb/valuation
CYVIZ	https://www.morningstar.com/stocks/xosl/cyviz/valuation
DIE	https://www.morningstar.com/stocks/xbru/die/valuation
ALDLS	https://www.morningstar.com/stocks/xpar/aldls/valuation
DHG	https://www.morningstar.com/stocks/xdub/dhg/valuation
MLDAM	https://www.morningstar.com/stocks/xpar/mldam/valuation
ALDAR	https://www.morningstar.com/stocks/xpar/aldar/valuation
BN	https://www.morningstar.com/stocks/xpar/bn/valuation
AM	https://www.morningstar.com/stocks/xpar/am/valuation
DSY	https://www.morningstar.com/stocks/xpar/dsy/valuation
DLE	https://www.morningstar.com/stocks/xdub/dle/valuation
ALDBT	https://www.morningstar.com/stocks/xpar/aldbt/valuation
DBV	https://www.morningstar.com/stocks/xpar/dbv/valuation
DECB	https://www.morningstar.com/stocks/xbru/decb/valuation
DEE	https://www.morningstar.com/stocks/xpar/dee/valuation
DEEW	https://www.morningstar.com/stocks/xpar/deew/valuation
DVD	https://www.morningstar.com/stocks/xosl/dvd/valuation
ALDEI	https://www.morningstar.com/stocks/xpar/aldei/valuation
ALDEL	https://www.morningstar.com/stocks/xpar/aldel/valuation
ALDR	https://www.morningstar.com/stocks/xpar/aldr/valuation
ALDBS	https://www.morningstar.com/stocks/xpar/aldbs/valuation
ALDBY	https://www.morningstar.com/stocks/xpar/aldby/valuation
DLTA	https://www.morningstar.com/stocks/xpar/dlta/valuation
DBG	https://www.morningstar.com/stocks/xpar/dbg/valuation
DSRT	https://www.morningstar.com/stocks/xosl/dsrt/valuation
MLDYH	https://www.morningstar.com/stocks/xpar/mldyh/valuation
DTEL	https://www.morningstar.com/stocks/xbru/dtel/valuation
ALDEV	https://www.morningstar.com/stocks/xpar/aldev/valuation
DVT	https://www.morningstar.com/stocks/xpar/dvt/valuation

DGB	https://www.morningstar.com/stocks/xams/dgb/valuation
DGE	https://www.morningstar.com/stocks/xpar/dge/valuation
GUI1	https://www.morningstar.com/stocks/xdub/gui1/valuation
DGM	https://www.morningstar.com/stocks/xpar/dgm/valuation
DIEG	https://www.morningstar.com/stocks/xbru/dieg/valuation


DISL	https://www.morningstar.com/stocks/xbru/disl/valuation
DLTX	https://www.morningstar.com/stocks/xosl/dltx/valuation
DNBH	https://www.morningstar.com/stocks/xosl/dnbh/valuation
DNO	https://www.morningstar.com/stocks/xosl/dno/valuation
ALDNX	https://www.morningstar.com/stocks/xpar/aldnx/valuation
DPAM	https://www.morningstar.com/stocks/xpar/dpam/valuation
DOF	https://www.morningstar.com/stocks/xosl/dof/valuation
ALDOL	https://www.morningstar.com/stocks/xpar/aldol/valuation
